Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
05/03/2021 10:15:04.828,0.000000,,-0.000946,0.000000,-0.000472,0.011095,0.000000,0.075000,0.000000,0.068540120,58.103000,2.466000,2.839000,311.457000,0.238202,2.000000,10.700000,23.700000,59.000000,26.200000,265.900000,88.200000,10.000000,23781.616667,28490.590000,1.056034,1.695946,1.615807,0.491320,5903.387000,166051.500000
05/03/2021 10:15:05.824,1.090995,,0.026570,0.000000,0.000149,0.011095,0.000000,0.075000,0.000000,0.068325280,58.104000,2.463000,2.839000,311.409000,0.253351,2.000000,10.700000,23.600000,59.000000,26.200000,276.100000,104.700000,10.000000,23781.616667,28590.990000,1.056032,1.696016,1.615809,0.491539,5604.756000,166051.500000
05/03/2021 10:15:07.808,3.076759,,0.316558,0.164828,0.012888,36.768213,0.000000,0.075000,0.000000,0.068355170,58.102000,2.452000,2.839000,311.362000,0.225950,2.000000,10.700000,23.700000,59.000000,26.200000,268.100000,90.200000,9.000000,23781.616667,28566.900000,1.056035,1.696424,1.615809,0.491549,6174.766000,166051.500000
05/03/2021 10:15:09.807,5.076799,,0.637001,0.329189,0.037771,19.577510,0.000000,0.075000,0.000000,0.069836850,58.103000,2.456000,2.839000,311.348000,0.206167,2.000000,10.700000,23.800000,59.000000,26.200000,265.700000,91.400000,9.000000,23781.633333,27606.590000,1.056033,1.696225,1.615811,0.491622,6691.700000,166051.500000
05/03/2021 10:15:11.819,7.076192,,0.604870,0.302657,0.046427,13.464473,0.000000,0.075000,0.000000,0.072517060,58.101000,2.466000,2.839000,311.224000,0.171846,2.000000,10.700000,23.700000,59.000000,26.200000,266.200000,92.900000,10.000000,23781.633333,26342.160000,1.056036,1.696020,1.615814,0.491884,7896.736000,166051.500000
05/03/2021 10:15:13.817,9.083132,,0.730309,0.354202,0.056354,14.355927,0.000000,0.075000,0.000000,0.073420200,58.101000,2.452000,2.839000,311.110000,0.185798,2.000000,10.700000,23.700000,59.000000,26.200000,278.800000,98.900000,10.000000,23781.633333,25859.370000,1.056037,1.696328,1.615818,0.492201,7350.334000,166051.500000
05/03/2021 10:15:15.822,11.083001,,0.846007,0.431833,0.061670,13.092768,0.000000,0.075000,0.000000,0.072860690,58.100000,2.449000,2.839000,310.931000,0.164379,2.000000,10.800000,23.600000,59.000000,26.200000,278.100000,105.000000,10.000000,23781.633333,26133.750000,1.056038,1.696220,1.615818,0.492590,8238.540000,166051.500000
05/03/2021 10:15:17.825,13.087770,,0.958626,0.480512,0.071937,13.492849,0.000000,0.075000,0.000000,0.072974820,58.101000,2.465000,2.839000,310.896000,0.165765,2.000000,10.700000,23.700000,59.000000,26.100000,273.000000,102.800000,10.000000,23781.633333,26073.130000,1.056037,1.695954,1.615819,0.492742,8175.067000,166051.500000
05/03/2021 10:15:19.810,15.077795,,1.040489,0.519823,0.079737,13.205136,0.000000,0.075000,0.000000,0.073323010,58.101000,2.457000,2.839000,310.735000,0.183408,2.000000,10.800000,23.900000,59.000000,26.200000,265.000000,89.400000,10.000000,23781.633333,25926.570000,1.056036,1.696336,1.615821,0.493063,7435.690000,166051.500000
05/03/2021 10:15:20.816,16.078806,,1.060397,0.533206,0.082446,13.049014,0.000000,0.075000,0.000000,0.073529300,58.101000,2.448000,2.839000,310.763000,0.173080,2.000000,10.800000,23.800000,59.000000,26.200000,275.400000,104.400000,10.000000,23781.633333,25818.110000,1.056037,1.696432,1.615819,0.492996,7845.760000,166051.500000
